227.31200000000007,164
184.283,141
271.35699999999997,201
196.29799999999997,144
205.69300000000004,145
239.36299999999991,177
209.12,150
280.45599999999996,219
211.35299999999992,165
179.651,128
296.4590000000001,230
345.48000000000025,258
223.364,170
216.756,165
297.46200000000005,231
224.35199999999995,169
183.177,124
227.35200000000003,175
250.33899999999997,176
191.67799999999997,142
229.795,174
253.39,198
214.33299999999997,172
257.80899999999997,187
256.38999999999993,199
256.38999999999993,198
155.241,120
264.417,200
169.268,130
239.36699999999996,178
311.25300000000004,217
253.39400000000006,192
430.5360000000002,316
154.25699999999998,120
239.40699999999995,201
368.51800000000014,274
199.30200000000005,147
211.34899999999996,176
220.11400000000003,128
126.20300000000002,96
227.35199999999998,177
213.32900000000004,164
254.374,191
311.25300000000004,219
348.28900000000004,222
284.41900000000004,213
210.36499999999998,174
275.824,202
187.31199999999998,139
236.403,186
213.32499999999996,160
225.34000000000003,173
162.26199999999997,118
212.33699999999993,172
185.31099999999995,155
191.227,140
228.33599999999996,178
143.23000000000002,115
213.32499999999996,165
242.24099999999996,166
174.24400000000003,136
307.456,222
229.31999999999996,174
234.32100000000003,163
169.27200000000002,131
200.28599999999997,146
215.265,143
169.03300000000002,132
189.68599999999995,136
199.29799999999997,153
230.35199999999998,186
407.6430000000004,313
177.20000000000002,126
197.32199999999992,166
171.24400000000003,125
227.35199999999998,174
169.26800000000003,130
214.309,159
224.09799999999996,131
227.35199999999998,179
256.38599999999997,199
172.29700000000003,132
229.27599999999998,169
141.218,106
193.674,141
212.337,165
197.32199999999992,158
146.19,112
239.36299999999994,189
268.40500000000003,198
295.44699999999995,225
297.4680000000001,220
219.716,157
335.87199999999996,251
269.38899999999995,205
214.31299999999993,159
233.15300000000002,140
328.45300000000003,243
173.22,125
187.283,147
126.203,96
225.38,183
230.78299999999996,175
185.26699999999997,140
408.5320000000002,301
168.28400000000005,133
225.37599999999995,177
213.281,152
270.38100000000003,198
215.31199999999998,161
200.28199999999998,152
194.32199999999995,151
189.68599999999998,134
146.186,108
229.32,176
226.33999999999997,172
313.4420000000001,233
221.728,167
224.35199999999998,173
225.22999999999996,158
254.37800000000004,192
227.31200000000007,164
184.283,141
271.35699999999997,201
196.29799999999997,144
205.69300000000004,145
239.36299999999991,177
209.12,150
280.45599999999996,219
211.35299999999992,165
179.651,128
296.4590000000001,230
345.48000000000025,258
223.364,170
